z_20250401,z_20250402,z_20250403,z_20250404,z_20250405,z_20250406,z_20250407,z_20250408,z_20250409,z_20250410,z_20250411,z_20250412,z_20250413,z_20250414,z_20250415,z_20250416,z_20250417,z_20250418,z_20250419,z_20250420,z_20250421,z_20250422,z_20250423,z_20250424,z_20250425,z_20250426,z_20250427,z_20250428,z_20250429,z_20250430
-20.54269672193951,-20.725819342245366,-20.607910218165046,-22.3001248427269,-32.66683866030175,-20.56357567079204,-22.177162733265156,-48.13661130914838,-52.59528910406856,-21.139404981043523,-20.57630741742738,-20.771476824753837,-20.65170555895625,-20.98425237012646,-35.667718990265925,-20.69259265794973,-20.623873285735165,-20.551197403507036,-21.715318610593755,-23.28090447418829,-27.12579069018807,-49.32727082462833,-229.1127161362173,-99.2855372232971,-22.08160866500195,-27.8341641348943,-23.014054675892076,-21.696030498818928,-20.636112234065322,-20.594473435924897
-20.95560869440398,-21.115371948533916,-21.03642664909023,-22.52951097873948,-32.69461036521648,-20.98760791251621,-22.390142528870186,-48.25170871844061,-53.31273610485505,-21.55725765480126,-20.965611180301874,-21.174122547125506,-21.031764734328018,-21.34155863264168,-36.27059254863123,-21.020379573560152,-21.00749109157908,-20.95586521911807,-22.036356417911744,-23.424566424522812,-27.22012038158036,-49.16994839118537,-219.72987034379923,-99.61237301410002,-22.400139852387856,-27.699905321280312,-23.209455085092703,-22.103186669164817,-21.053011635212247,-21.02224540951061
-20.963109819366025,-21.136179361476664,-21.03688962620678,-22.643331720131073,-32.76373377896815,-20.987422539088342,-22.509493319698016,-48.403146016690904,-51.752530917347514,-21.541502082080765,-20.986917782451517,-21.177566913403695,-21.04944764437632,-21.357783558878094,-35.47684241318665,-21.06738724631656,-21.03281117058306,-20.97041277587852,-22.071632099007488,-23.534025269103825,-27.30782075722379,-48.44541445786972,-224.3492257731724,-97.4327022325931,-22.39745333388022,-27.97282152465118,-23.30782616901755,-22.063756562098728,-21.056181147184095,-21.022274919215523
-20.317087306472594,-20.510625576216608,-20.383860426388086,-22.058689350997426,-32.82668549771728,-20.338572001899298,-21.95251497767041,-48.31169798249884,-52.970625002639764,-20.94662581011728,-20.347115869336527,-20.555036667992766,-20.429944771031444,-20.786929100038634,-36.51650221978721,-20.468904531600217,-20.395380659092826,-20.32371118240687,-21.52643217687831,-23.063333705063485,-26.987582593945007,-48.941754337784914,-231.13197106435783,-101.00793529377297,-21.93190025067095,-27.68960068850425,-22.809735121148602,-21.55197632838537,-20.412444946072938,-20.369886302255324
-20.304881902673017,-20.500136373820784,-20.3719296939989,-22.046587937873174,-32.86087009874303,-20.326244796126083,-21.9423384601714,-48.36734499652384,-52.909145763902075,-20.937111970752504,-20.33467665294123,-20.543115905243518,-20.417676414833014,-20.776902037166753,-36.585378245610876,-20.456601889125867,-20.383149546927218,-20.311497236987734,-21.517567297748336,-23.050313921013338,-26.983314059797447,-48.81787154983114,-231.49290017969227,-101.06100525030594,-21.924599524556427,-27.690750147177752,-22.79924913011022,-21.546653862404327,-20.400224696287147,-20.35780606982044
-20.74887202652689,-20.91822162644589,-20.80639598071677,-22.56258986752554,-32.32963051004809,-20.767807153646526,-22.415343575534763,-47.6105848193691,-52.780846932570704,-21.299324045840745,-20.791834435807647,-20.96856498241067,-20.86374443455367,-21.166004009493328,-34.43687529139197,-20.912634279864193,-20.839488187347424,-20.75980381141831,-21.882077974402687,-23.550878505652147,-27.33461127584299,-50.85913830213561,-227.44649771056237,-97.50146900402024,-22.211096456669438,-27.99763544581944,-23.234491108879325,-21.798851592417126,-20.838571050858075,-20.794774331064726
-20.42854821120641,-20.617287604987744,-20.49909327447953,-22.12515502654134,-32.84306795317096,-20.452405621797492,-22.015538023811317,-48.3296105173234,-53.01710361289579,-21.058707745356195,-20.452736121059036,-20.663778183353386,-20.53347705862407,-20.885058421509683,-36.683296867285776,-20.559819834729595,-20.49993491792444,-20.433383835272654,-21.61562129566249,-23.102990659123204,-27.013122057236362,-48.76418531563735,-228.69912851769743,-100.92227286876057,-22.01970502801561,-27.66273116024236,-22.86610436230055,-21.663055737411632,-20.52472083178365,-20.484817815075495
-21.217854333198737,-21.36689737489873,-21.292810703895583,-22.8258270669361,-32.356835362614085,-21.24838722910609,-22.673495253421066,-47.80704083588833,-53.14593618546269,-21.77579303020879,-21.234978857907997,-21.4274598239477,-21.296283465175062,-21.576992574833547,-34.96415889440605,-21.29375136345341,-21.27620659743203,-21.221097894348514,-22.26193213591426,-23.725220188601348,-27.44276781120909,-50.23093340649661,-217.59879453875078,-97.42263690496998,-22.579201269606415,-27.922208366524497,-23.474970113707627,-22.252152465921544,-21.31177578748271,-21.280058662039323
-20.12376908322893,-20.30030883145172,-20.185475859562306,-21.845682376414047,-32.41216823881501,-20.149173853879923,-21.734976911724807,-47.614528871255416,-55.62741659467582,-20.760248968393192,-20.15369485241566,-20.371089653229525,-20.24630331363565,-20.60331234668682,-36.4115423490388,-20.282344248171217,-20.19901116723877,-20.126077976642918,-21.330078999123586,-22.958326086541497,-26.891071266357677,-51.91658259316347,-229.0409451145387,-103.55312714586154,-21.775527958641987,-27.431303764934597,-22.631723092873074,-21.35765168612737,-20.22183568897379,-20.174243722766715
-21.73601916525971,-21.884774455249733,-21.83052628057754,-23.237511989581332,-32.96328108617983,-21.770391076230936,-23.079988853358632,-49.06385719400442,-50.79732246194284,-22.289735354627307,-21.734810786836626,-21.922899526944583,-21.7719175109209,-22.034128411086122,-35.4360664896008,-21.73141811614336,-21.77697618104023,-21.738467155303695,-22.71369595752597,-23.952152809029453,-27.631109603931858,-47.090328591743244,-215.32497014125047,-95.17879746281699,-22.97424350647574,-28.157859235604306,-23.813323934382503,-22.757363666268457,-21.830227126611664,-21.813363166877902
-20.95882067207349,-21.131246903304586,-21.041366044385605,-22.546462999792425,-32.924796656948004,-20.988338963111644,-22.417536936297886,-48.62789017390129,-52.185346720106466,-21.56651456240494,-20.96844936973467,-21.175138199061415,-21.03282405778498,-21.351168091046233,-36.50185882074186,-21.023668083327188,-21.013121937069513,-20.960940317357213,-22.055527230355725,-23.404585978449532,-27.231495940745827,-47.8251496632766,-221.96454483636998,-98.87820122536246,-22.41164950565865,-27.794143397542687,-23.22151981206288,-22.130186111014645,-21.054920390409748,-21.02565755415889
-20.73926536607504,-20.91699403948456,-20.817284305948952,-22.361952010462154,-32.87850309145399,-20.76708777847126,-22.240124994932913,-48.461886810047375,-52.68440101394264,-21.358042724129454,-20.753792578568692,-20.96403364558016,-20.82559169216486,-21.157731556826274,-36.65517385470954,-20.828732894381897,-20.79908554979777,-20.741858552955286,-21.87065932968755,-23.270354459522345,-27.13068597083366,-48.29184828249328,-224.1490508672545,-99.90743929870334,-22.250823476384216,-27.70906034395352,-23.065499106879994,-21.941117672245994,-20.835824647526245,-20.802263201407253
-19.93517862700662,-20.14948782157265,-20.000238464220253,-21.704282863539266,-33.09422052827104,-19.95486341824024,-21.624953522163246,-48.632075660136415,-53.36525929851052,-20.608317771673786,-19.96646947064311,-20.186875819933682,-20.060929446832727,-20.4567267077692,-37.5300491087923,-20.10873429024453,-20.01715030049763,-19.94111774885603,-21.2150051981182,-22.763686552888238,-26.830613268755588,-48.5660344521573,-236.84566851757884,-103.31123505780536,-21.67290506166455,-27.560189084132574,-22.50873305924827,-21.283602167630214,-20.03177107461212,-19.985736784192706
-20.461159984950132,-20.63662200829941,-20.514199067797556,-22.316730333765655,-32.259176728013124,-20.478560392577748,-22.177293960386987,-47.476343222749954,-53.41997137510326,-21.026628024912664,-20.508540391291458,-20.68982865532428,-20.588628678384726,-20.907222061179983,-34.6180468726191,-20.64868627960781,-20.557468155558244,-20.472200660604717,-21.634432314500064,-23.36118458897731,-27.203017448926502,-51.469893523198294,-230.52230751069482,-98.92556246540957,-21.991581556757733,-27.89018160958119,-23.022222251320773,-21.550502480732273,-20.55128612463336,-20.503170202843048
-20.119015566989063,-20.302887121871702,-20.16601931969916,-22.047603548481398,-32.232842002929516,-20.133533479164797,-21.914715704875825,-47.439549843924866,-53.98230188781943,-20.69828523262437,-20.174169307409375,-20.356929757800206,-20.26231932347868,-20.598901240749992,-34.72913703637302,-20.33894150837274,-20.225226642564728,-20.13112191336706,-21.342963466302116,-23.155946901700414,-27.068950050764215,-52.14999008885299,-235.52603413912155,-100.43863885098351,-21.72626475398227,-27.809119509688635,-22.784463689921942,-21.248666990166917,-20.20902837717009,-20.15559367490414
-20.634696730912957,-20.799877994728163,-20.72381442595336,-22.14008741682807,-33.235514717256876,-20.671915364365045,-22.005483512271788,-48.84781592751139,-54.81706260102,-21.298077114908082,-20.633945784181638,-20.86276768252745,-20.70577343135415,-21.05344492242353,-38.45732506032046,-20.67305418506912,-20.674353258665704,-20.627766329445407,-21.73846395258249,-23.054486780188785,-27.01985737246189,-48.95228222884725,-221.5436904265303,-103.70699876805676,-22.190083853728893,-27.320705024209037,-22.852994502197006,-21.960818202376537,-20.737764246173576,-20.70877586375806
-20.265721501616216,-20.44955662143413,-20.32564368185937,-22.049060159041396,-32.48117009340241,-20.286344059915976,-21.93172972323731,-47.75943328202963,-53.82494934414443,-20.87622044239943,-20.302872636340076,-20.50529643999457,-20.388772963681784,-20.734924562822016,-35.831640536473856,-20.43846016217949,-20.350627474243495,-20.273292898658855,-21.47102706732,-23.102963133080344,-26.995038681688115,-50.56116180196642,-230.63533575929858,-101.09230497762475,-21.873748610865288,-27.671180851584424,-22.802552094377557,-21.452997737059555,-20.360377000742282,-20.313493766772787
-20.77653992563399,-20.952585854617148,-20.840698488806016,-22.55582239322171,-32.636047307631145,-20.796227505015615,-22.41790867257609,-48.15575366460555,-52.01310157906548,-21.34305066925933,-20.81409227160925,-20.995195571032014,-20.881069916551144,-21.191956018475388,-34.944129286249634,-20.923719386939347,-20.861542095467527,-20.78713241569962,-21.916155582598712,-23.5059228280807,-27.288704604933123,-49.44736535647722,-228.1913573187281,-97.51387435264547,-22.2424501545831,-28.00825829360629,-23.226841575637454,-21.8588331209604,-20.867653166408555,-20.827444038873317
-21.34367970764035,-21.496026966200727,-21.428210895093585,-22.898972129586323,-32.693451343541895,-21.376036606184112,-22.747594660163735,-48.40316121949269,-52.166154513729666,-21.912942546739345,-21.351588117915366,-21.547740975237637,-21.405152294582006,-21.687345490787372,-35.56824189085648,-21.385790826083458,-21.393178948686195,-21.34586921794584,-22.373754573655926,-23.719285092259796,-27.435236512301728,-48.50527121397991,-217.0185656298533,-97.11639262854607,-22.68278900644448,-27.940582633482137,-23.528806234961714,-22.407974817802508,-21.43897436105646,-21.413270285835992
-19.70522653621637,-19.902542502449876,-19.762183487983755,-21.503593093947803,-32.628827443848536,-19.726004322574184,-21.413441851611612,-47.819951206803694,-55.6045686124416,-20.371839679993457,-19.743029640198586,-19.966736583323463,-19.84623387559847,-20.23803814928732,-37.111493243807686,-19.905150624438445,-19.791838714851334,-19.709918869332125,-20.993823739261984,-22.669074274631196,-26.703597245619562,-51.41036918931539,-236.0501810915083,-105.33025244736866,-21.48089528289691,-27.350563758747587,-22.339739760236334,-21.029266524291664,-19.804082457160934,-19.750539764011922
-21.405870081579398,-21.55255198508403,-21.474766603801083,-23.06877257004189,-32.235103160843735,-21.4329964947071,-22.906434420239304,-47.57723356492877,-52.61758912633209,-21.928980123239842,-21.431617282961852,-21.60774856118106,-21.489633952761796,-21.752169153692527,-34.10106792901835,-21.499138300148427,-21.474324314833034,-21.41281283792999,-22.43119010866978,-23.96099089821459,-27.646801605946514,-50.641109214304265,-217.6172543004818,-95.42385701089853,-22.715193222764125,-28.14137259522258,-23.687956795571147,-22.368369085135328,-21.49593519191071,-21.462751023664293
-21.003151504065674,-21.163013867104212,-21.067766860235967,-22.723824318022245,-32.29615068624024,-21.026910760574747,-22.574444602378293,-47.59671806401197,-52.84194147783717,-21.551827142165354,-21.03497599784759,-21.217493538797456,-21.102148574057033,-21.392075004734885,-34.557502822706994,-21.129425485957235,-21.079898575433475,-21.01117844695666,-22.092083941452465,-23.668761607483006,-27.41203324476497,-50.57083913694596,-222.32736219205347,-97.05829758352269,-22.411830382369864,-27.992081522032617,-23.383913081917626,-22.034730265703683,-21.094319831752024,-21.05573035301502
-20.55049799235604,-20.785959306436627,-20.63227347459317,-22.202493511504233,-33.70622098504788,-20.57265694899812,-22.141313669451986,-50.194652725588796,-50.68327902865775,-21.23273926865179,-20.559303704200794,-20.770774707270423,-20.631260640136297,-21.020212037597574,-37.4561973055155,-20.62952427586957,-20.613557154101308,-20.55332747058264,-21.751297929430493,-23.090786745579067,-27.271189672774,-45.6993969165879,-236.0438035244566,-99.5347813660818,-22.138272567303638,-27.98902785678963,-22.92046442240958,-21.880485636127993,-20.64027344040989,-20.61304100442461
-21.170215422845406,-21.35231218290206,-21.267600927062443,-22.65413225845854,-33.44851903557739,-21.204230713646304,-22.532918066538915,-49.61960486083363,-51.221970103049955,-21.80613363774256,-21.159938912073507,-21.372977349550695,-21.215491126745167,-21.54130527826043,-37.63609445413326,-21.162459345342757,-21.20683453066776,-21.167663034073456,-22.229377378296928,-23.39705267601816,-27.355869024690904,-45.81335676619996,-221.59327951199683,-98.79634940350661,-22.5852074376522,-27.82300006669058,-23.29306060723384,-22.420715804292257,-21.266122272388127,-21.248425901278008
-20.819269672792885,-20.98640727408083,-20.906446539320434,-22.34891993322343,-33.05309086487804,-20.853625673102535,-22.216231868016056,-48.703850203984,-53.541598214298716,-21.45605190501637,-20.821101609560447,-21.041375090102974,-20.889636690585327,-21.220933689492195,-37.54073341270457,-20.862885017731415,-20.86337521275365,-20.816012114593757,-21.913634453064116,-23.225256896093455,-27.118895917604032,-48.31646001214673,-220.87907479303774,-101.3764146692049,-22.318106921484816,-27.53211432697819,-23.041509310198457,-22.069903412321228,-20.919193459929698,-20.89096427408396
-20.99524778988739,-21.16029517018572,-21.087134164596016,-22.494531496763432,-33.14100952422602,-21.030954646139655,-22.357105092466295,-48.926587934548856,-52.956508238493456,-21.625605409800038,-20.992067853652625,-21.209633094474125,-21.054139293750467,-21.376068603097305,-37.537829954669704,-21.015124308774944,-21.034333751104917,-20.99156861306783,-22.062113744206442,-23.318755917334173,-27.20332809390466,-47.649110326447484,-219.5009833744646,-100.52334909863542,-22.44795540275087,-27.606187247995607,-23.162500318531848,-22.23232096888499,-21.094699454929565,-21.07071598450942
-21.424677180073715,-21.58819430951914,-21.50668921351723,-23.049327004897624,-32.932496372772604,-21.451341187717485,-22.90343483287052,-48.86871672724368,-50.663158078277164,-21.977332877304217,-21.44116701363827,-21.621099393990896,-21.48663476246739,-21.766965973029528,-35.0524476026671,-21.485154185981077,-21.486165709071102,-21.43209992527047,-22.4674878210202,-23.84670615544936,-27.54697424060678,-47.59114111175881,-221.166900186727,-95.17390515212671,-22.73807389600827,-28.20059749531641,-23.65206235028206,-22.453241935398772,-21.516462627089407,-21.490684343666555
-20.602057383790726,-20.78774356444728,-20.67387290313147,-22.296687054242607,-32.845965221155794,-20.625655074601525,-22.18080767979955,-48.4196524583079,-52.40511575500679,-21.215952853460816,-20.62623119723684,-20.82996194302517,-20.700483126183244,-21.039040194089637,-36.28445810313728,-20.724801730771624,-20.673356406396273,-20.60802249214782,-21.765799994575712,-23.2412712120109,-27.110577787207085,-48.4513344549348,-227.6798280397033,-99.6208363777292,-22.141676488523945,-27.783698535667384,-23.012009814635327,-21.79418228002385,-20.69688862934,-20.659264273398122
-20.130470509422608,-20.32614853812572,-20.197133901740987,-21.856646170849352,-32.851153500357526,-20.15327542795935,-21.75807133112126,-48.2325409034417,-53.85714773246001,-20.78263140138839,-20.158216499385542,-20.377101609207187,-20.248615981747623,-20.621341889037247,-37.13798091593686,-20.28531368924991,-20.206191283838127,-20.134843431494044,-21.362708304169733,-22.897300784722525,-26.872900485257134,-49.3383780369429,-231.72671203649912,-102.7936956768952,-21.805971671538742,-27.519931632050714,-22.637876816293215,-21.422882729751375,-20.228048122346436,-20.183472060472532
-20.242262758414544,-20.432787207651693,-20.311432242442592,-21.93897294247067,-32.8412678232736,-20.266698791151075,-21.83501984168778,-48.23019292988067,-53.836630629014486,-20.88993798077989,-20.266438168196917,-20.48543992621163,-20.353985023796664,-20.719075447142515,-37.12120356875217,-20.381997349759377,-20.313465403284322,-20.24560429372968,-21.452686037014857,-22.957347606554656,-26.910276979562894,-49.276643652227605,-229.7149322439258,-102.47654150793028,-21.88870625561122,-27.521852641249556,-22.706998544852066,-21.521640213679433,-20.34012089021262,-20.297643526871468
-20.242262758414544,-20.432787207651693,-20.311432242442592,-21.93897294247067,-32.8412678232736,-20.266698791151075,-21.83501984168778,-48.23019292988067,-53.836630629014486,-20.88993798077989,-20.266438168196917,-20.48543992621163,-20.353985023796664,-20.719075447142515,-37.12120356875217,-20.381997349759377,-20.313465403284322,-20.24560429372968,-21.452686037014857,-22.957347606554656,-26.910276979562894,-49.276643652227605,-229.7149322439258,-102.47654150793028,-21.88870625561122,-27.521852641249556,-22.706998544852066,-21.521640213679433,-20.34012089021262,-20.297643526871468
-21.266283929043745,-21.42696134046211,-21.34888957486182,-22.854101257294356,-32.7811422427735,-21.295934167997117,-22.709890353276503,-48.51862550201422,-51.69497081034939,-21.838511314284553,-21.277803727378213,-21.471745372527415,-21.33245757972413,-21.6226473709812,-35.59289469268394,-21.32275611128616,-21.32127094122237,-21.270349759786985,-22.318306742978898,-23.67823829323322,-27.410733255331632,-48.07224087432368,-219.2829321684702,-96.88389473589237,-22.627345471506402,-27.98182210449779,-23.489255413639256,-22.343108803713047,-21.36066712341063,-21.33353543980457
-21.433088715918124,-21.58451041720387,-21.507066173115057,-23.0837192119692,-32.49356239717125,-21.459849110289937,-22.924013954047947,-48.02589145681122,-51.792551825406406,-21.964138719907975,-21.456163554318685,-21.633204244501872,-21.50880212284519,-21.77565069872934,-34.43283966822001,-21.515562256502957,-21.499379689867297,-21.4407132805976,-22.463492722083256,-23.933004265187538,-27.60066032208736,-49.39370928477369,-218.51844053269855,-95.20700967216713,-22.73958801471777,-28.16067623108644,-23.692692447116592,-22.414459902521866,-21.524299785757382,-21.493579055143268
-21.128342765329272,-21.285147814665685,-21.205531651509016,-22.73764049106349,-32.54508173079979,-21.157926337447403,-22.591702029294186,-48.07015578425294,-52.68648019351369,-21.700411262493713,-21.144242875326032,-21.34045181798821,-21.205980943044022,-21.498445748297883,-35.419037208585905,-21.204417164470108,-21.18670052374993,-21.131921830445236,-22.1924969452158,-23.620152386768282,-27.357748931926785,-49.31673433925033,-219.16917326772364,-97.7595413244623,-22.519656536538875,-27.886562146348464,-23.394163630019733,-22.20296626217369,-21.223124607698402,-21.191760592268484
-21.75008007370011,-21.890763699704483,-21.830494819132394,-23.336645115719996,-32.51371167689173,-21.78068220197236,-23.167643776058526,-48.172827399524735,-51.59453235782087,-22.267488468862197,-21.765232443772252,-21.940435720191626,-21.809012030436918,-22.05585056575232,-34.27405364870129,-21.796398677911952,-21.806330591414888,-21.75613689493692,-22.729579874413922,-24.13195261104226,-27.755861671666832,-49.17025471095552,-214.78387045826744,-94.26729324249693,-22.979112261195148,-28.251437335879267,-23.914299778492136,-22.688605724060523,-21.841564245270813,-21.8165367232957
-20.65643496229052,-20.820199391689354,-20.719711354307773,-22.36593948805418,-32.2268160779506,-20.681814753830338,-22.231595470280745,-47.45393558412252,-54.18652792196265,-21.238861945214296,-20.686139746456416,-20.88406868639611,-20.764462481182314,-21.07850782997851,-35.19039331280742,-20.792510942482348,-20.730590857428858,-20.661417791356428,-21.78565497472211,-23.38443120071184,-27.1999751021903,-51.40928138637669,-223.9416873399218,-99.69610901807272,-22.155965438389906,-27.744841544553207,-23.079880824500577,-21.760705639213235,-20.750362692192102,-20.708318964473232
-20.556674478844045,-20.739194751323332,-20.621886563152373,-22.313841540258977,-32.65964858194187,-20.57757612408718,-22.190009084664133,-48.1280557570005,-52.57936391455865,-21.151790220892973,-20.590329610094166,-20.784946056162,-20.66533664798816,-20.996575968668605,-35.63073423247669,-20.70602140548043,-20.637841191507043,-20.56522526642699,-21.726985332226416,-23.29288410528543,-27.133809718708697,-49.34378039538022,-228.9581024212195,-99.19908920656493,-22.09137306075862,-27.840874764566287,-23.02571646571053,-21.70606273095372,-20.650008841926855,-20.608471090221787
-20.72042806946761,-20.88535713126817,-20.8001683235221,-22.29925152956853,-32.77699864890804,-20.75254926402406,-22.167891226770397,-48.277057189285294,-54.02983834315219,-21.345802453159987,-20.730640514132617,-20.94751471467377,-20.803762109702237,-21.132607597030372,-36.872217277791165,-20.795065777483842,-20.7727654556945,-20.719151054782554,-21.832297825957763,-23.235577156035795,-27.091120211999797,-49.457533216373875,-221.66222047327184,-101.3418242230348,-22.233107504907096,-27.54570560551561,-23.008747279583243,-21.930389308653684,-20.81949925439672,-20.786208678264575
-19.633815428823542,-19.831466287705346,-19.6805106747878,-21.559420139836746,-32.35177629916751,-19.6488793675596,-21.456033409947686,-47.54513259577927,-55.19231861998344,-20.265868065355587,-19.687338373677747,-19.891383186761203,-19.789286042676654,-20.16752671541815,-35.87002052174346,-19.873845631816984,-19.739004092094277,-19.64384382938756,-20.934134207609475,-22.753677610553098,-26.775530870044484,-52.343146573551856,-239.90868075473168,-103.98208221866241,-21.38671319958984,-27.538616276608394,-22.378388503635488,-20.883295682350266,-19.72816190763898,-19.670004564344392
-21.36356757611659,-21.50942834863818,-21.455929067145597,-22.848248803275734,-32.83733728450201,-21.401157273110595,-22.691193542074597,-48.67663531848547,-52.765413903442266,-21.951126283451398,-21.3611340167892,-21.56618002487729,-21.41192763708949,-21.696060479900467,-36.26254763509927,-21.369073564321305,-21.400468723650885,-21.361099990381067,-22.37094274243647,-23.645401440434554,-27.392784090058868,-48.39011766204252,-215.22551575963098,-98.4399521074848,-22.698795150383425,-27.796792514468116,-23.475326005516433,-22.470544212558956,-21.46156298445958,-21.440426742857124
-19.928054507050383,-20.114248294285208,-19.97187024098574,-21.87919374305252,-32.13592363848006,-19.942132690134372,-21.752090279595805,-47.289079099478094,-54.666771552037865,-20.51710243604009,-19.985402396363963,-20.171993867677703,-20.079641050312826,-20.426119732865057,-34.81878541437927,-20.16190217462587,-20.037312045139643,-19.93975220726967,-21.17559262013444,-23.03274229479364,-26.992568031056976,-52.87132858985236,-237.2724117758525,-101.56804248282012,-21.58005226112977,-27.729775849761523,-22.64147472921566,-21.081341048519384,-20.018429002099026,-19.962033544046662
-20.22185325274259,-20.40864560503412,-20.27242389529456,-22.14363694551943,-32.46268283619326,-20.235931938252037,-22.0099791352465,-47.83320895118694,-53.142775734321745,-20.800234535452674,-20.276169036019393,-20.455802911195168,-20.358152216630735,-20.693023378640515,-34.82017100822471,-20.433334827254274,-20.326874618509404,-20.234862846464125,-21.44091972479267,-23.214098066716904,-27.09929906994404,-51.12241631318787,-236.0181921962539,-99.7222592165995,-21.807272155649883,-27.886108716800724,-22.861855656967542,-21.34883475452199,-20.31185348933807,-20.26100696738888
-20.44749254518438,-20.631663147452784,-20.50340466940508,-22.322582394275386,-32.5959173806891,-20.463084439491592,-22.187166986873557,-48.07336022859483,-52.47039667539048,-21.02008759498197,-20.496494503148604,-20.674529493111024,-20.571106546969908,-20.896763288050554,-34.840140750752965,-20.63576802962138,-20.546060348734162,-20.460145160165393,-21.637648350565147,-23.3418281688109,-27.182753122172066,-50.26696302761572,-233.6611392818122,-98.64717017850788,-21.983183947583008,-27.963670756442866,-23.017136728671872,-21.554995916147952,-20.53760563870837,-20.491093317696453
-20.492576224573185,-20.673151591386915,-20.551869388117222,-22.30565860161504,-32.50803388243222,-20.511214789724807,-22.17492005138616,-47.882428743808795,-52.84107313278483,-21.074128589189115,-20.534043855762494,-20.721507822267746,-20.610902343886867,-20.93763309825713,-35.15017884971509,-20.663915499540934,-20.582292331851676,-20.502904379672053,-21.670172585979902,-23.31637440674021,-27.152566642755396,-50.20547825851041,-230.3808246608268,-99.05127606610026,-22.029506238596262,-27.87345592477221,-23.01481308132355,-21.61474621616795,-20.584463710415054,-20.5394841990904
-21.371885443988987,-21.520171124492318,-21.465488943809177,-22.8527227976085,-32.90629900060875,-21.40928716743721,-22.69732983411604,-48.785091161021185,-52.51205575328429,-21.961981417331824,-21.368207420505076,-21.57358812564745,-21.418289666548734,-21.704295551324297,-36.39343796717782,-21.37344174612651,-21.408180811363124,-21.36950813547285,-22.380201555375518,-23.635368010310263,-27.39320174427894,-48.01273934901964,-215.5075802411694,-98.33746327000911,-22.707792599971718,-27.807181491344924,-23.477353553473332,-22.48881055229148,-21.469813025214126,-21.449500848091795
-21.328812026747155,-21.48741530620585,-21.42055984818863,-22.839169263446113,-32.98451010168341,-21.363082199730133,-22.693996993649357,-48.890474197896054,-51.79498392450624,-21.920443086948303,-21.327837948072425,-21.531127207323408,-21.379415622275314,-21.672750421930495,-36.37384520639083,-21.343282517643253,-21.370413987044564,-21.32868987593883,-22.358602917722994,-23.61537624797114,-27.390401028141792,-47.359660913106026,-217.55286036059667,-97.73859420752778,-22.681367361699934,-27.88104406223355,-23.46734031526522,-22.454416406006818,-21.425263352727068,-21.403891053594055
-20.69542205921156,-20.864988459818214,-20.76612017033378,-22.362207057969567,-32.5429676834641,-20.721995100067936,-22.232430132482406,-47.92883682661139,-53.431235705941596,-21.295049555817553,-20.71811804787516,-20.92250240276827,-20.79289776123856,-21.115188587959036,-35.90247017129985,-20.810300439451424,-20.762519529824562,-20.69945576176529,-21.82682382118918,-23.325819690022175,-27.144886601127897,-49.81893637737282,-223.81852789452785,-99.81800373398085,-22.20142497216278,-27.71544864843937,-23.071829770396953,-21.844578840186255,-20.791171751472405,-20.752995552446095
-20.979264228344174,-21.15004716799763,-21.061859964108493,-22.56469136895783,-32.90235440783185,-21.009017033699653,-22.433989800342818,-48.59766427874426,-52.220814826735776,-21.584515955406637,-20.988830422833896,-21.19502862527347,-21.052679517637117,-21.36866068929034,-36.442869762752935,-21.042963759886156,-21.033228409603947,-20.981336991188314,-22.071754197914785,-23.421743170983,-27.24023970395163,-47.90431374694175,-221.58476372670262,-98.80547998665452,-22.425602336598324,-27.79746104719856,-23.237451090120853,-22.14380215631043,-21.075393388811133,-21.046248030352135
-20.44637664492063,-20.618720806971304,-20.50632891150579,-22.202308793708937,-32.27759670363148,-20.469065964187884,-22.07486900918433,-47.482668859223146,-54.181279376149035,-21.039117958261627,-20.48127547995553,-20.68027966302273,-20.564374719858876,-20.892730329346847,-35.368621901923845,-20.605467298522143,-20.52750412059968,-20.452848528479905,-21.613267460678543,-23.249233987606306,-27.101448962948837,-51.33513007360584,-227.2248259868617,-100.38940725919785,-21.9998601405176,-27.70521468550953,-22.936853470905422,-21.583496167353314,-20.540354472761027,-20.494926521486438
-20.720134776188615,-20.90385212626957,-20.792227492687353,-22.42184863201185,-32.85534095989579,-20.74312604810372,-22.301181018794118,-48.50010976334021,-51.961251035902734,-21.32091843303452,-20.745528456955434,-20.942657779907194,-20.81480991302122,-21.143907818218523,-35.94294077884959,-20.839863509287586,-20.792724019190786,-20.72726323875092,-21.869046063579482,-23.34675927023595,-27.186290744500038,-48.296747941585636,-227.38884739943583,-98.65427553439164,-22.223129012032317,-27.883137598239927,-23.117723681607906,-21.878582329071598,-20.81381117689047,-20.777449675514024
-20.386282371803286,-20.576089499725544,-20.449114645455044,-22.17733889449522,-32.720485085787274,-20.40543400165245,-22.06065568836923,-48.214628668240174,-52.65352751274411,-20.99196544820635,-20.423631067774522,-20.619442769700203,-20.502318166657183,-20.846007704133314,-35.79015744622307,-20.552278121420624,-20.47227264106884,-20.395606606450514,-21.586751473095912,-23.184724618159528,-27.065714976133606,-49.347887061963036,-231.86138125687413,-99.87937816464051,-21.96474957678011,-27.814217808760723,-22.907277201129283,-21.564397023298486,-20.479564335668986,-20.435718011850106
