z_20250401,z_20250402,z_20250403,z_20250404,z_20250405,z_20250406,z_20250407,z_20250408,z_20250409,z_20250410,z_20250411,z_20250412,z_20250413,z_20250414,z_20250415,z_20250416,z_20250417,z_20250418,z_20250419,z_20250420,z_20250421,z_20250422,z_20250423,z_20250424,z_20250425,z_20250426,z_20250427,z_20250428,z_20250429,z_20250430
-21.018262428388272,-21.137577480227186,-21.026492373357655,-22.79666030629005,-30.32835206646225,-21.065100617055236,-22.742414561702894,-44.924835709028,-59.51690373979143,-21.448243827592293,-21.05471385914791,-21.181872429004116,-21.17087568223557,-21.39246031034847,-31.332462368066334,-21.184418902964737,-21.10294405180208,-21.005374189470523,-21.970665662285803,-24.245935745001297,-29.252956884449816,-60.15742969500285,-224.95758016083286,-94.87136577220991,-22.313609243224136,-29.235681642118127,-23.68712806722811,-21.856573129196274,-21.06307054781957,-21.028026310937936
-20.822018333173684,-20.951353491721548,-20.822132570246453,-22.731647923074913,-30.29094686638752,-20.861554538119425,-22.63396222192114,-44.77313607322766,-59.42837796723437,-21.240866161112766,-20.866828060454917,-20.988124071798012,-20.992299458408446,-21.21287164666085,-31.20393997736287,-21.024713058130846,-20.92310569722619,-20.81266338454241,-21.800714133328334,-24.122420994836308,-29.423497440494387,-59.64062902374141,-229.09358816580698,-94.2613609755924,-22.15134712087546,-29.335553379080388,-23.621508598072403,-21.67502207686383,-20.863773703057138,-20.823770035712915
-20.448464091508544,-20.58083611640188,-20.445320870051017,-22.383825242314405,-30.12808895189754,-20.488460767382342,-22.31516904371628,-44.776788447996374,-60.5431198094162,-20.88841289669582,-20.496427066594766,-20.623367367255717,-20.62826888474142,-20.868969017073734,-31.257838438191875,-20.667845094769095,-20.553932781361905,-20.43761550332624,-21.467879908168115,-23.877331347208184,-29.23938685737398,-61.02906205804412,-232.53010667352976,-96.31351878738039,-21.844587719831893,-29.23526115802794,-23.32771744966258,-21.340187503152833,-20.49145286700265,-20.44746713092932
-20.856664793623874,-20.989182166815233,-20.854799978966643,-22.818069649731665,-30.369326038183438,-20.89316312256751,-22.690147079593203,-44.8013902836949,-59.065005884771594,-21.264714047305254,-20.904259284603793,-21.020620894091067,-21.03084585017193,-21.243986306374875,-31.13091945056224,-21.068127257332222,-20.963189912541292,-20.849248950348652,-21.832879683819893,-24.154481609610833,-29.558610323583814,-59.003433775803366,-230.39757618204257,-93.48125053051967,-22.176998993557177,-29.40593353414472,-23.685887348661804,-21.703042118230805,-20.896874094697996,-20.85630056913465
-20.95692337760773,-21.082290990537473,-20.960300627643672,-22.814828067936933,-30.322344976190415,-20.998861026112607,-22.728330969669937,-44.802445294848475,-59.263912172838154,-21.375838135341834,-20.998192455930926,-21.12077422222757,-21.11957327661221,-21.337220282022816,-31.242621961091103,-21.14443742773986,-21.0515798846623,-20.946621281578963,-21.919714038337883,-24.207759964957635,-29.39682642798563,-59.5809073665132,-226.89133379411862,-94.08603045062603,-22.263657839184845,-29.32148011562161,-23.697384707255825,-21.798307084364534,-20.99948441346563,-20.961815564461247
-21.1759226693465,-21.296873668518458,-21.18332574558266,-22.982297925871922,-30.40437568903673,-21.219992925360817,-22.897179455134534,-44.86466090933034,-58.83564501992461,-21.589359765362186,-21.213162182010322,-21.335274676550753,-21.328889063683786,-21.5382065890193,-31.26388216391003,-21.344598675440384,-21.26360446762904,-21.165176064703182,-22.11359320929938,-24.349149397564517,-29.425996756903558,-59.166008964923904,-224.25176380364016,-93.43610962583634,-22.44397039175602,-29.338521595940904,-23.843106095122504,-21.9965132982338,-21.218940664379662,-21.18457342652282
-21.071207384053864,-21.191824755268318,-21.078554656383783,-22.868601074368048,-30.35172864465978,-21.116438799935324,-22.799269218522056,-44.87912442885552,-59.226319850932256,-21.493592015754245,-21.10845226194144,-21.233266596255724,-21.225110013767672,-21.441626750911514,-31.296142273829965,-21.240786785714306,-21.158125983622586,-21.05941992258496,-22.01921582030005,-24.2797533522484,-29.334031491652283,-59.71336021458641,-224.83807465362324,-94.22564114199753,-22.35761697464009,-29.284571046744386,-23.74738229221827,-21.903156495346643,-21.115075722992742,-21.079979104539834
-21.028446241623058,-21.15052446500155,-21.034526487426355,-22.843634461828334,-30.336945274573164,-21.07272697386432,-22.770351382952,-44.85142321905724,-59.265803859606734,-21.45038901896986,-21.066928575970852,-21.19128850441331,-21.185174169416538,-21.40262038184065,-31.282432478114377,-21.203763389593174,-21.11771700773625,-21.01704681632408,-21.981849647658414,-24.252404730697698,-29.34673542279751,-59.71254634479979,-225.48296134455092,-94.23331180166593,-22.32267018930423,-29.2924360041737,-23.72522908702555,-21.864191808284293,-21.0719618022042,-21.035993352607687
-20.866581390592852,-20.994974439305643,-20.86749633443818,-22.76437878914281,-30.3045597220554,-20.90658153054553,-22.667787216875496,-44.778074050478736,-59.3456375943085,-21.284503286747334,-20.91052719841797,-21.031842852885504,-21.034892828676362,-21.25399407901991,-31.209975923071305,-21.065469627167747,-20.966167480150492,-20.85710256702943,-21.84023784408663,-24.151122068896232,-29.426503611265474,-59.56755687136269,-228.48311147173257,-94.13275069365659,-22.18838264130185,-29.33749209853015,-23.650471309995293,-21.715502666945746,-20.90844270076038,-20.869086155843206
-21.04071280638409,-21.16985575148093,-21.041716599796516,-22.959775405222743,-30.428317304904347,-21.078654660522982,-22.83363725070804,-44.81146833395536,-58.69538410545921,-21.44376514501538,-21.08515782055605,-21.201137029109844,-21.207600187329987,-21.41421550653294,-31.150484355790482,-21.23832394880337,-21.141950538136385,-21.033052094203914,-21.996787462276263,-24.274134060249544,-29.587701406121305,-58.64348084935208,-228.01361460584306,-92.8599710820707,-22.33059059787267,-29.424834605111208,-23.81133641431228,-21.870223330010415,-21.081131707119468,-21.043011152922265
-20.67993433030912,-20.816564367981726,-20.67491215383178,-22.69746477922874,-30.33969452221416,-20.714357108969903,-22.55960770569721,-44.82897499519305,-59.357221034540345,-21.090503788490132,-20.731339790321105,-20.846790227527773,-20.862111064299583,-21.079691345084786,-31.09337472899239,-20.906732745088167,-20.792958971275088,-20.673221118187367,-21.67553557027926,-24.042800732950045,-29.564116879778005,-59.21613373220215,-233.3024611050118,-93.95937390026072,-22.027878502355353,-29.4044044960442,-23.575156949519936,-21.541424025378213,-20.71961881382149,-20.676573363822406
-20.344583390704567,-20.487360618441155,-20.33487567968747,-22.444445264498597,-30.258492997924407,-20.37658880895244,-22.299743466761537,-44.895489706001385,-60.04394727350467,-20.76400050593445,-20.401642104504624,-20.517474745397408,-20.53938575021585,-20.767565277452398,-31.055669499052534,-20.59484859088995,-20.467089222897542,-20.338371709552653,-21.376319647653073,-23.825729719261748,-29.524700111743478,-59.85881698170016,-238.2272323358592,-95.18101002029245,-21.745622329756333,-29.378330041025762,-23.348545154230024,-21.236068537140916,-20.383999938054355,-20.336859367014224
-21.39022758837996,-21.508775899732605,-21.40019702294626,-23.17369409101713,-30.504537300261806,-21.434698985510742,-23.076619991646382,-44.915169850568134,-58.28373636966997,-21.79342297287378,-21.42507360148838,-21.544667517202438,-21.536502247009526,-21.735008030591036,-31.253482301627102,-21.54653829260895,-21.47434667016871,-21.380054442417737,-22.304717330151686,-24.490422906925282,-29.51949562960923,-58.495690969454,-222.3732027916758,-92.45771028301941,-22.62032626518375,-29.393643944269805,-24.00692497850431,-22.189376191823648,-21.43287546002552,-21.401131668096728
-21.577414890609674,-21.693750258248922,-21.589773277530025,-23.339766082384234,-30.596929733537884,-21.622357178021566,-23.2330287763148,-44.97755215730858,-57.82264204079783,-21.972036151345446,-21.61008787348133,-21.727565355513146,-21.717596855035257,-21.906761030463592,-31.248988233860622,-21.722357891166332,-21.65826243181317,-21.56770614569269,-22.471744116466528,-24.61463534831377,-29.60028361369737,-57.93735143050854,-220.8137777958691,-91.65033987810209,-22.774409299084734,-29.442149856286257,-24.14946286899609,-22.35798778705405,-21.619803232272762,-21.59042585665867
-21.049966402633135,-21.168400519180853,-21.058996556769635,-22.818377803401354,-30.34190244394795,-21.097325942109194,-22.76540185373654,-44.94488389300244,-59.47045517075641,-21.479712391611002,-21.08567885330484,-21.212914796585157,-21.200769615434417,-21.421325351738222,-31.33828695935901,-21.212489919561314,-21.133259353839062,-21.036899262153103,-21.99843456994379,-24.266482140193663,-29.25050635491829,-60.125372303061525,-224.56061431609885,-94.8262303710184,-22.3393362873323,-29.23357925891763,-23.70576057778563,-21.88527264931348,-21.094947522001593,-21.060493471680356
-20.53819003617527,-20.67211347467455,-20.534301663054265,-22.50300112234083,-30.19176053440957,-20.57605206199082,-22.40853475000137,-44.76517657399182,-60.0729468503026,-20.966587449204244,-20.587287273538212,-20.710079181635013,-20.718865692835386,-20.950739280528314,-31.193922489128784,-20.76038927202037,-20.646456558197098,-20.528910289962976,-21.548368161363186,-23.937460415425207,-29.36107837281397,-60.318179618568294,-232.56651371821982,-95.36419707968847,-21.915942556260692,-29.300863269161894,-23.42269584763527,-21.418279078215694,-20.579894338219585,-20.536262496352016
-21.047871679907683,-21.177866300381147,-21.048340679588588,-22.98067091273855,-30.451677693905012,-21.085025487573375,-22.846883410013497,-44.82488237619938,-58.61151871202725,-21.448323672170996,-21.09309641953765,-21.207779033443057,-21.215834786880556,-21.42066603132276,-31.132635732816276,-21.247873843198057,-21.150561599711754,-21.040707890591584,-22.00356031914354,-24.282262760875142,-29.622166009896958,-58.49153488404428,-228.4149046727503,-92.67855677822132,-22.33581507488887,-29.442363150037597,-23.8266932822473,-21.875896947095544,-21.087898635619112,-21.049603122271275
-21.058925293692692,-21.18782945468407,-21.060155326645393,-22.975337900659852,-30.436373111473735,-21.096929668740138,-22.848596372751082,-44.814460879875796,-58.652201250284975,-21.461244793734863,-21.10314479188509,-21.21895957042447,-21.225216285852806,-21.43102487779807,-31.150613334248632,-21.255433080718078,-21.159800372482124,-21.05129047077113,-22.013042736898743,-24.286301101688686,-29.59396969504591,-58.59430087152498,-227.8306596912186,-92.78392344037266,-22.345696668711454,-29.428459755440667,-23.824794966029284,-21.886680779863635,-21.099326946537307,-21.061426507760064
-19.801444105571,-19.943631284606674,-19.790060896444523,-21.85495680740524,-29.92718781269266,-19.838445989017156,-21.799751982326814,-44.867553800987395,-62.17748662295239,-20.265909919163082,-19.858568401547767,-19.989842114723917,-20.003581771612158,-20.271171921774517,-31.27525378441545,-20.062010367016164,-19.922263284591022,-19.7904734907814,-20.894222727480624,-23.461150639505185,-29.095810778184365,-62.78388825683666,-240.92520463658087,-99.17015346268467,-21.310107423933136,-29.167168099022895,-22.87301116708706,-20.756914561318958,-19.844765715098774,-19.792900525251028
-20.423709486271395,-20.56198131396142,-20.41675273452917,-22.452348493243175,-30.199681774047672,-20.458777072560316,-22.33701229540117,-44.798806344594006,-60.1247686419372,-20.84906031229453,-20.476696263856198,-20.596745651167197,-20.611776713829467,-20.84342472919009,-31.133765448873653,-20.660558134275078,-20.539033429661643,-20.415789180757212,-21.446887751511028,-23.867504057369402,-29.42528286942712,-60.18600793383985,-235.2530025997686,-95.3719993476612,-21.817376942613887,-29.332697448445288,-23.36964233228339,-21.311869716015153,-20.464374433567844,-20.418760481498765
-20.726152198450727,-20.85634650947272,-20.72536308578526,-22.64358617316258,-30.247472037973658,-20.765724297080425,-22.55256712557377,-44.767839952100644,-59.70075866514669,-21.150092603290236,-20.771826919628626,-20.894477578364917,-20.899000713367148,-21.124558158047382,-31.214479562795937,-20.933404492162307,-20.828494017821292,-20.716456317594133,-21.715222901015,-24.05890220713042,-29.37831124312368,-59.976020766854994,-229.96497541032494,-94.758961380787,-22.072425494845753,-29.310661710154783,-23.546787311240255,-21.588927836331248,-20.768180605035894,-20.727130476232084
-20.96976062444922,-21.095305899932914,-20.973047613548925,-22.83087435996717,-30.33088926930924,-21.011434021239364,-22.74136773483723,-44.800521706805974,-59.205099433990966,-21.387225569333857,-21.011152522782055,-21.13322971475396,-21.132493186395944,-21.34904797997673,-31.235881004539248,-21.15759434746082,-21.064745009432183,-20.959656758123298,-21.93133320508416,-24.2166031311307,-29.41260029806857,-59.493182242973745,-226.87530143751138,-93.96411382550862,-22.27414697654745,-29.33037496448243,-23.710559496849115,-21.809634714884222,-21.01215891120716,-20.97453807445219
-19.892457357196665,-20.036006581330167,-19.880590372215767,-21.975383322748513,-29.986596159754583,-19.927465402587472,-21.89254975302833,-44.85538593143126,-61.6680476143156,-20.344928057492474,-19.95052364659018,-20.077571029550256,-20.09498760647099,-20.352997426977073,-31.199897559838597,-20.154747323906008,-20.015692219752584,-19.882998579756425,-20.974605482142195,-23.518357321071598,-29.21285333729966,-62.024291365367176,-240.88069129751568,-98.18641577212182,-21.380272466848595,-29.2265879588017,-22.96631084250952,-20.83516716760194,-19.934541391378584,-19.88323855151185
-21.21882483318902,-21.34196600010506,-21.224696212220604,-23.057847965805244,-30.44895019669869,-21.260600554523435,-22.952322636220728,-44.8405524386925,-58.53194379105517,-21.623600314315617,-21.257800752856028,-21.376559474924374,-21.3745025886931,-21.578262206242066,-31.216671473527185,-21.393916863815683,-21.310296938611554,-21.209549262116916,-22.153690906816855,-24.38224127466393,-29.52956893688547,-58.664859127299316,-224.72128977822487,-92.7450184113512,-22.47942143706997,-29.397416199265034,-23.904166890712123,-22.033640064585335,-21.260616292835614,-21.22583363797399
-21.136453111529924,-21.26112943372429,-21.14091685838719,-22.993456504537832,-30.417689648027004,-21.177535759486922,-22.887926606707758,-44.81970863151405,-58.69772509772197,-21.543544367460655,-21.176855891029973,-21.295874586453596,-21.295567476890042,-21.502538837641747,-31.209304000358586,-21.318175310803895,-21.23033687336248,-21.12728101303184,-22.08055471247852,-24.32877957469571,-29.514557954931263,-58.83205369553377,-225.6829804303288,-93.00881980968042,-22.411346994492842,-29.388092316734287,-23.8479135337965,-21.95904710599423,-21.178125842392145,-21.14215735329908
-20.925900932272285,-21.055127454209618,-20.92644008206927,-22.839674990030588,-30.35267991195314,-20.964686072570093,-22.728515639470103,-44.78506892182228,-59.075807228623496,-21.3371869084045,-20.97049912306535,-21.089314858712363,-21.09455347543066,-21.308482830457056,-31.177788641163826,-21.126151439031286,-21.027027118239047,-20.9173433915929,-21.893785206665335,-24.193622428934887,-29.500611447542322,-59.162273113957944,-228.5299760248383,-93.58618974094645,-22.236436188583774,-29.377649612291513,-23.711428924449606,-21.767706580795004,-20.9670207711733,-20.927915388008326
-20.756861444529484,-20.88325466234562,-20.758878121141283,-22.619684375523466,-30.23101731792336,-20.799563540798907,-22.553077644051587,-44.80562663475266,-59.90234057181801,-21.18875065572854,-20.799388734094233,-20.92559424515544,-20.923797838160933,-21.153191662578795,-31.28091957132449,-20.951568141616725,-20.852839819353594,-20.745429050049644,-21.74096798105862,-24.076723565406336,-29.27581977466398,-60.41157227971659,-228.50126417517794,-95.29336274996808,-22.099462017643155,-29.25298484890849,-23.532873457819107,-21.619332116714205,-20.800336025471793,-20.760690409046443
-20.25628308295966,-20.391070251385038,-20.250941297599883,-22.218141732032997,-30.06019453443439,-20.29580239384807,-22.15800436424642,-44.79279372804416,-61.06624385719088,-20.704982410509864,-20.30658172999022,-20.435426907970033,-20.442126453420958,-20.691859068967997,-31.272848963830256,-20.486675683367306,-20.36546370525728,-20.24511995588445,-21.297287650338035,-23.753562645060025,-29.176401150889216,-61.63124573242559,-234.74387808955134,-97.24409440927141,-21.686486572450054,-29.202610164859664,-23.186550988539793,-21.16743205798577,-20.299568465370015,-20.253318385314486
-20.734867758223757,-20.86319080370436,-20.73541649313214,-22.62462838197947,-30.233103061028018,-20.776028609094546,-22.54680921987771,-44.780781054647214,-59.82291163347299,-21.163212123440935,-20.77898014924325,-20.903597419962814,-20.904923836474058,-21.132861272524163,-31.249601528825053,-20.936143967800394,-20.834059391403407,-20.724262196260174,-21.722236376484915,-24.062940243863242,-29.322406008831763,-60.22303211104429,-229.23945477392743,-95.06105441330527,-22.08069904765874,-29.279785855604434,-23.534309751013197,-21.598261573799693,-20.777646202623306,-20.737217408601147
-21.400561694417,-21.519198685359967,-21.41049444641045,-23.185680792663636,-30.51122356116238,-21.44487144157246,-23.086741007702827,-44.91484773431708,-58.24356007700061,-21.80277940755976,-21.43546040801489,-21.554725431171995,-21.54682937190821,-21.744579713103427,-31.249911604468128,-21.556970533462852,-21.48485308394863,-21.390519245257426,-22.31410471077157,-24.497681735524974,-29.53044172925091,-58.43714308492309,-222.3460019154325,-92.37402228874453,-22.628906256581203,-29.40002596370709,-24.016997600362,-22.19859225739542,-21.443103984916238,-21.411410626023176
-21.09752583754724,-21.223807523620565,-21.1007017090231,-22.97616401598473,-30.415901856925217,-21.137507864011745,-22.864123528242185,-44.80978108842912,-58.71212311209693,-21.50350575856938,-21.13936920264333,-21.257462564038956,-21.25953412698757,-21.466749874654475,-31.189853822367404,-21.28514479011869,-21.194044419366268,-21.08885734787532,-22.04646504863617,-24.305670988361463,-29.5367201587213,-58.786624454057,-226.49751784598976,-92.97929368200928,-22.378825964670046,-29.3994504557076,-23.830765863579547,-21.92316690494023,-21.138771256282457,-21.101970905107454
-20.44819886023843,-20.578120156476018,-20.44676937536025,-22.346774203758528,-30.115031366564395,-20.49040390488259,-22.297452928192484,-44.81215342375538,-60.76536048842695,-20.895330027113218,-20.494250316191366,-20.623954435137776,-20.62452851770613,-20.869392011512225,-31.311255401485184,-20.660031081944183,-20.54952495564075,-20.436040276728946,-21.466778947065386,-23.878655542305964,-29.15669605207453,-61.43879840129341,-231.78403218282645,-96.83611014699933,-21.84621234118718,-29.18795522730199,-23.301014397040767,-21.342252781147558,-20.492277901834164,-20.448984563708343
-20.80887450077167,-20.940205194216666,-20.807599870019164,-22.7486263569141,-30.31360367922028,-20.84677335801148,-22.636991169441462,-44.77694513661417,-59.318300786495556,-21.22349276106931,-20.855432194942967,-20.9745847304302,-20.982131086943774,-21.20036497050118,-31.16768685442065,-21.017869146407314,-20.913308653036026,-20.800452877598186,-21.789690506133937,-24.117518501861486,-29.48084706502602,-59.403079569334345,-230.0164195802692,-93.99132608379082,-22.139074931080497,-29.36565343873938,-23.631382268429427,-21.6615658251138,-20.84987665924954,-20.809207119506972
