station_id,xi,sigma,mu
Annandale (WTP),-5.888805832081102,1.9178493481654852,87.0256718276065
Annandale (WTP),-5.988804168399593,3.4540374229889155,65.24723987066662
Annandale (WTP),-5.9192692973488565,2.171873399482573,65.03740833023318
Annandale (WTP),-5.694736144324809,2.1742908096497895,87.08179825969444
Annandale (WTP),-5.666240741796297,2.379719801564585,65.09046970330883
Annandale (WTP),-7.322459709258197,5.876417904840878,65.4730165539361
Annandale (WTP),-0.1461844109048882,44.688123019263045,143.3651117685135
Annandale (WTP),-5.708097200486916,2.533509738149945,65.11433345669118
Annandale (WTP),-6.420381661986344,0.011061839990091464,75.00172291954988
Annandale (WTP),-6.221001265902434,11.322486689227166,66.49053107625555
Annandale (WTP),-5.884879775469141,2.09084533894033,65.02578262930825
Annandale (WTP),-6.722734640888955,7.1701270995317365,65.73704490514217
Annandale (WTP),-5.540571541061658,1.379690201016119,75.24900833173405
Annandale (WTP),-6.0870465644454725,2.0835807023270565,65.01279253458392
Annandale (WTP),1.043560616897842,28.58244527492173,106.41065163623384
Annandale (WTP),-6.285950472910475,1.854714872739799,86.99505577114911
Annandale (WTP),-5.758377053713296,1.8770450706267185,64.99645821509012
Annandale (WTP),-6.16426965452197,2.872612524127242,87.16600790101333
Annandale (WTP),-0.18606913024378502,23.923252861647754,93.41058615666806
Annandale (WTP),0.6369644070291195,25.9829302457763,106.33676702579113
Annandale (WTP),0.45633317201905893,26.35174925171904,96.1675834534647
Annandale (WTP),-6.372037000765372,24.524323050512148,68.5192295827843
Annandale (WTP),-5.82078564440507,2.263861969963389,65.05941738944824
Annandale (WTP),-7.223810210217533,12.05369747217891,66.33910320059977
Annandale (WTP),-6.3335768115408815,5.019316972192668,75.79249044317203
Annandale (WTP),-6.427576056237516,4.615789301429771,65.38861768154192
Annandale (WTP),-6.131165215732933,3.5165820548273548,65.24405101638717
Annandale (WTP),-7.109121511468045,3.169523055508444,75.4458386762094
Annandale (WTP),-5.9847660812779875,5.100173910918237,65.52268066063067
Annandale (WTP),-5.323864014159252,0.7686209442896286,75.14436501427224
Annandale (WTP),-5.029841994881226,0.2709522711382705,75.05386110281594
Annandale (WTP),-8.457049941476644,5.384646243285356,75.6367050247724
Annandale (WTP),-5.7911632787771445,1.9767763777025662,87.0413385592941
Annandale (WTP),-7.205745444786842,0.03741071427238302,75.0051917872014
Annandale (WTP),-7.30238571243002,0.0912078064550236,75.01249013594199
Annandale (WTP),-0.06389400733474856,25.176673400912215,114.66386539153822
Annandale (WTP),-8.525981841235286,5.751133231325685,75.67454204293531
Annandale (WTP),-5.299286227635095,0.7692089053243676,75.14514598242542
Annandale (WTP),-6.303600258018644,23.30496902924149,68.3675746299927
Annandale (WTP),-5.59731877917142,2.4640742893386056,65.11070992916063
Annandale (WTP),-0.1378784612136985,25.018316037546796,82.45620839289222
