LE,gammaE,LElev,LA,w,nugget
16.069076831749616,0.7684054983009083,1198.1168531834646,4.878089873108157,0.9615827408339758,0.22168628666757328
17.91966864016737,0.7328385499578988,1277.5230475225642,10.698837967027693,0.9810928934468753,0.23664614912727353
16.410108203945562,0.7826105051899422,1118.3560335678037,6.233923710152784,0.9661167448644848,0.2255987143389866
14.962822977277325,0.729580196393301,1061.3115279226847,10.007408014659994,0.9761935320133159,0.1973656304736738
15.091756387601547,0.7023570431878886,1164.9665035246442,8.909842729859172,0.9820021212959227,0.19656232059132933
14.783237811658953,0.6945367033498662,1179.3039296887014,8.694029132213398,0.9803818946160425,0.2022075778941891
16.81591248383052,0.7904344175545053,1182.4067949849602,7.106428056193687,0.9698092925246748,0.23009646474655232
17.09456079309677,0.6437751698644888,1059.3583693660253,7.895199336331703,0.9714994727418453,0.19195923390879732
16.546019804288314,0.712670744847485,1277.7676629080615,6.280679808472379,0.9675601883251915,0.20601121452524024
15.453731268953243,0.7799928969706691,1162.412124202629,9.539277330687407,0.9739359823341072,0.23349309754202568
14.76148528583537,0.7605359326387156,943.0483212185153,6.14003592871616,0.9768452502198964,0.19323400007570574
15.368106777119136,0.6413809296445461,1306.2989927448664,8.849056113997362,0.9770806966855488,0.18206674983985724
16.058004728338446,0.6487353259300054,1011.7826278118482,9.071808895947072,0.96300676932991,0.17452081747436085
15.567426442524063,0.7098912744516173,1046.1044876638052,7.258993781541907,0.9681901292398729,0.18528159665613297
15.27585894326629,0.7005436402877729,1139.8962504718024,23.35338245437158,0.9860632307782145,0.20266065007799278
16.953917986458492,0.7035359276324405,1088.850949023764,19.313347616997117,0.9759627003554542,0.21080447388001097
13.294876887897473,0.7097025951242976,1042.0915431296548,4.046770497806463,0.9826047355161549,0.1765142233590493
13.066132215670555,0.7272953842051813,1000.2067340870392,4.0928233420887965,0.9794665986915884,0.17387624129861806
12.733916770832549,0.7424600261520914,1166.7324686778056,7.239534664423089,0.9821132360776087,0.18966882287937112
13.630082199260025,0.6589769940737648,1173.495268539244,8.809398690978735,0.9729248862116568,0.16610144488723189
13.081776940070931,0.6671565077042562,1054.6547269193957,10.160050011789822,0.9656853077661666,0.16227480662546884
14.808443022252884,0.6513572483100335,1105.6143647594818,6.478293077174297,0.9800562239746181,0.1769890968689789
14.596182816983209,0.7350869640624388,1229.6388278419467,11.513530603171786,0.9768231601983512,0.20644689768748278
14.909540131235003,0.768599861609195,1145.9881069042353,10.29723066567919,0.9801057385250143,0.22216340244667784
17.35554859290781,0.7797121273541632,1034.7045960861271,9.035496482738084,0.9698398693893364,0.23360401835565422
14.783298985724645,0.6919978899855522,1152.791680130775,6.917194388548983,0.9751667145338522,0.18970388293911195
14.798351957594875,0.7860374104757979,990.0118094334598,12.121115170581673,0.9754048835871553,0.22210081112022528
16.954083792750644,0.689385998737932,1349.3983504129021,5.864511376680703,0.9593807016511668,0.20863975633471557
17.019583444574298,0.6926648583587349,1364.2300939466693,6.361536550064653,0.9624225835270843,0.20047734812330165
16.42360056709071,0.7427263120893518,1364.4221379493579,7.414824644426277,0.9797991341200881,0.2403209997161297
16.874366919372626,0.8128864691392106,1010.8425826243601,9.751780082714989,0.9699216460742076,0.23606250811697582
17.21377940517573,0.785494521737081,964.204695342983,12.17823237951747,0.9636394554732041,0.2349265917206002
