LE,gammaE,LElev,nugget
12.85850395710211,0.7821569100461044,972.7304362076453,0.20024071345773994
13.339364931431463,0.7434789747796844,1110.7396104205404,0.19669095917503987
13.773101869652493,0.7025494546490688,1039.343194076084,0.19623865614487118
12.954989049672847,0.6455751715492674,1023.5169710977087,0.1622959072983173
16.2134330566732,0.7639322457986027,1188.1550471047306,0.2443380160860656
16.117138473179846,0.739574195646632,1134.440427382555,0.23457382313962577
16.106638881280922,0.7440138993082901,1168.461340660394,0.2304900230005378
15.067867465775683,0.7281611516919021,1281.1545542381623,0.2187775077436187
15.446848985448792,0.7378363247433999,1065.0633164128112,0.222051962391959
15.238965630234686,0.736948485251397,1256.9670702821338,0.2270742542049275
16.836668177064805,0.6999204654935053,1320.7505718816517,0.22557205734383692
16.840987529753185,0.6995458681294372,1294.9834897580758,0.22777620786819666
15.604641562790919,0.6789954349848389,1083.9794483318315,0.2021862277995031
13.820251961110513,0.725908368677043,1191.3481430418124,0.2045882297132712
13.991113522006351,0.6609726181593388,1265.3776699202022,0.1834998022842233
13.96897778328439,0.6660322778295894,1281.6391044965292,0.1822664460160899
16.10028377298711,0.7012884505901644,1074.6853747308326,0.2164596862900795
15.965309153967974,0.689197746518296,1089.2989921626374,0.21663824831819073
15.817214072835105,0.696322502822237,1147.0691358240342,0.20613787790841442
17.226840584931313,0.6442869020561118,1120.5308514463884,0.2177391258852118
13.820619852889621,0.7842152434128064,996.364675644884,0.2217786997766732
15.149028503694323,0.7016659531113821,1124.0986095663875,0.20092692716195504
16.392771551670993,0.7363516041792697,1285.2068303094638,0.23168675330702532
16.093186743881095,0.7829771218914068,1145.6727000430978,0.2487170069516932
13.913812388137083,0.6707793027312524,1117.7771291101108,0.18753972861795512
14.247718307924996,0.6843376426228962,1120.7448857790675,0.1810181360214663
15.084977233619092,0.7052074099697067,1116.0504862563635,0.21356980318410404
15.260343218889645,0.7200210364111912,1063.8914519693712,0.21626264505039275
14.320164745395909,0.69896720707556,1154.5145414479132,0.20337102710871338
15.845515108265426,0.6852092164392658,1144.0778235796975,0.2089137761253185
15.644602464741054,0.7099975423246304,1196.0855365197524,0.21668323097050976
16.129885891133707,0.6337758026662037,1114.8512288482013,0.18667643423216732
13.655849295727098,0.6524588882912329,1206.9922777723532,0.17718094118008926
13.66562994012645,0.7028625505657722,1078.8393413410724,0.198066397108006
14.422941440866758,0.8037146212771632,1067.899831047553,0.24110427031013587
15.756219311443402,0.7619471816151576,1232.4804635439828,0.2274775376948143
15.858395794692514,0.7511461005221423,1187.3308121130767,0.2443359281876121
15.716017431541053,0.7441109811032652,1214.0850043240598,0.23616371027453484
15.432740072959865,0.7535860911196077,1203.6338634273832,0.23457849783657686
